,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
478,Unnamed: 478,5,17/10:00,Friday,Male,36,10th,Public transport I,Dolphin,3-25232 A M,2010,Yegoda,2011,Failure to give priority to pedestrians,Simple injury,27,Hotel host,1,0,1
479,Unnamed: 479,5,17/11:30,Friday,Male,34,12th,Public transport I,Obama Isuzu ,3-21509 A M,2010,D/work,2011,Incorrect U-turn,Death,26,Daily worker,1,0,1
480,Unnamed: 480,5,17/15:00,Friday,Male,43,Diploma,Truck II,Toyota,3-14750 A M,2010,D/markos,2011,Technical problem,Death,20,Student,1,1,0
481,Unnamed: 481,5,18/08:15,Saturday,Male,39,10th,Public transport II,Abay Bus,3-25298 E T,2010,Dejen,2011,Speed,Serious Injury,32,Farmer,1,1,0
482,Unnamed: 482,5,18/10:00,Saturday,Male,28,10th,Truck I,FSR,3-12973 A M,2010,Zemeten,2011,Slipped,Death,29,Teacher,1,0,1
483,Unnamed: 483,5,19/13:00,Sunday,Male,37,10th,Truck II,Sinotruk,3-25476 A M,2010,Gudalema,2011,Speed,Death,64,Farmer,1,0,1
484,Unnamed: 484,5,19/17:00,Sunday,Male,34,8th,Truck II,FSR,3-26970 A A,2010,Zemeten,2011,Reckless driving,Death,24,Unemployed,1,0,1
485,Unnamed: 485,5,19/19:00,Sunday,Male,27,10th,Public transport I,Abadula,3-26870 O R,2010,Lumame,2011,Failure to give priority to pedestrians,Death,32,Farmer,1,1,0
486,Unnamed: 486,5,19/19:40,Sunday,Male,22,11th,Public transport I,Public Isuzu,3-25858 A M,2010,D/Markos,2011,Technical problem,Death,27,Farmer,1,1,0
487,Unnamed: 487,5,20/11:30,Monday,Male,32,10th,Public transport I,Taxi,3-25106 A M,2010,Bichena,2011,Speed,Death,25,Priest,1,1,0
488,Unnamed: 488,5,20/15:30,Monday,Male,25,Diploma,Truck I,Land rover,3-43261 E T,2010,Hagere hiwot,2011,Speed,Death,32,Farmer,1,0,1
489,Unnamed: 489,5,20/19:00,Monday,Male,28,10th,Truck I,Isuzu truck,3-74340 A A,2010,Gubay,2011,Technical problem,Death,28,Driver,1,1,0
490,Unnamed: 490,5,21/9:00,Tuesday,Male,21,11th,Public transport I,Public isuzu,3-26831 A M,2010,D/Elias,2011,Speed,Death,18,Daily worker,1,0,1
491,Unnamed: 491,5,21/10:45,Tuesday,Male,32,8th,Public transport I,Public isuzu,3-26621 A M,2010,Motta,2011,Reckless driving,Serious injury,33,Car attendant,1,1,0
492,Unnamed: 492,5,21/16:00,Tuesday,Male,42,10th,Truck II,FSR,3-14362 A M,2010,Nefasam,2011,Reckless driving,Serious injury,21,Farmer,1,0,1
493,Unnamed: 493,5,22/10:00,Wednesday,Male,29,10th,Public isuzu,Public transport I,3-25581 A M,2010,Yejube,2011,Speed,Death,4,Unemployed,1,0,1
494,Unnamed: 494,5,22/12:30,Wednesday,Male,44,Diploma,Minibus,Taxi II,1-16430 A M,2010,Yewula,2011,Slipped,Serious injury,27/34/54/21,Civil servant/Merchant/Farmer/Farmer,4,3,1
495,Unnamed: 495,5,22/16:00,Wednesday,Male,32,10th,Public isuzu,Public transport I,3-32452 A M,2010,Amanuel,2011,Failure to give priority to pedestrians,Serious injury,21,Unemployed,1,0,1
496,Unnamed: 496,5,22/19:00,Wednesday,Male,43,10th,Public isuzu,Public transport I,3-24633 A M,2010,Hager hiwot,2011,Speed,Simple injury,22/29,Car attendant/civil servant,2,1,1
497,Unnamed: 497,5,23/08:40,Thursday,Male,32,10th,Truck II,FSR truck,3-23621 A A,2010,Sede,2011,Reckless driving,Death,32,Driver,1,1,0
498,Unnamed: 498,5,23/10:30,Thursday,Male,26,12th,Public transport I,Public isuzu,3-12538 A M,2010,Telma,2011,Speed,Simple Injury,54,Farmer,1,1,0
499,Unnamed: 499,5,23/12:00,Thursday,Male,34,10th,Truck I,Pick up toyota,3-23510 A M,2010,Gonacha seso enese,2011,Slipped,Death,15,Student,1,0,1
500,Unnamed: 500,5,24/10:00,Friday,Male,28,10th,Public transport I,Ambulance,5-3452 A M,2010,D/elias,2011,Speed,Death,16,House worker,1,0,1
501,Unnamed: 501,5,24/15:00,Friday,Male,26,10th,Truck I,Toyota,3-15683 A M,2010,yegodena,2011,Reckless driving,Serious injury,23,Student,1,0,1
502,Unnamed: 502,5,24/17:20,Friday,Male,29,12th,Public transport I,Hayruf,3-14573 A M,2010,lumame,2011,Speed,Death,31,Civil servant,1,0,1
503,Unnamed: 503,5,24/19:00,Friday,Male,37,10th,Public transport II,Tat bus,3-21745 E T,2010,Hagere selam,2011,Speed,Death/Simple injury,50/12,Daily worker/Daily worker,2,0,2
504,Unnamed: 504,5,25/13:30,Saturday,Male,35,12th,Truck III,Nissan,3-32455 E T,2010,zemeten,2011,Fatigue,Death/Serious injury,34/26,Car attendant/Driver,2,2,0
505,Unnamed: 505,5,25/14:00,Saturday,Male,32,10th,Taxi I, bajaj,1-12489 A M,2010,Chemoga,2011,Reckless driving,Simple injury,33,Civil servant,1,1,0
506,Unnamed: 506,5,27/15:00,Sunday,Male,28,10th,Taxi I,Minibus,1-29023 A M,2010,Wonka,2011,Reckless driving,Simple injury,25,Unemployed,1,1,0
507,Unnamed: 507,5,27/16:00,Sunday,Male,29,10th,Public transport I,Public isuzu,3-13879 A M,2010,D/markos,2011,Bad weather condition,Death,18,Student,1,1,0
508,Unnamed: 508,5,27/21:00,Sunday,Male,32,10+2,Taxi I,Force Bajaj,1-24982 A M,2010,Motta,2011,Technical problem,Simple injury,23,Student,1,1,0
509,Unnamed: 509,5,28/09:00,Monday,Male,37,10th,Public transport I,Dolphin,3-27659 A M,2010,Amber,2011,Speed,Death,23,Daily worker,1,0,1
510,Unnamed: 510,5,29/12:00,Tuesday,Male,25,10th,Public transport I,Public isuzu,3-23546 A M,2010,Yetnora,2011,Bad weather condition,Death,14,House worker,1,0,1
511,Unnamed: 511,5,29/13:30,Tuesday,Male,23,12th,Public transport I,FSR,3-23689 A M,2010,Gubay,2011,Speed,Death,32,Merchant,1,1,0
512,Unnamed: 512,5,30/14:00,Wednesday,Male,35,10th,Public transport I,Hayruf,3-25569 A M,2010,Segno gebeya,2011,Speed,Death,38,Farmer,1,1,0
513,Unnamed: 513,5,30/15:00,Wednesday,Male,25,10th,Public transport I,Dolphin,3-25682 A M,2010,Wubie nechefo,2011,Carelessness,Serious injury,25,Driver,1,1,0
514,Unnamed: 514,5,30/15:30,Wednesday,Male,32,12th,Truck III,Lobed truck,3-24356 E T,2010,Gudalema,2011,Bad weather condition,Death,23,Farmer,1,1,0
515,Unnamed: 515,6,1/10:00,Thursday,Male,28,8th,Public transport I,Abadula,3-89745 A M,2010,Dejen,2011,Slipped,Death,24,Police,1,1,0
516,Unnamed: 516,6,1/15:50,Thursday,Male,30,10th,Public transport I,Abadula,3-25284 A M,2010,D/markos,2011,Carelessness,Serious injury,32,Farmer,1,1,0
517,Unnamed: 517,6,2/21:00,Friday,Male,32,10th,Public transport I,Abadula,3-25536A M,2010,Amanuel,2011,Drunk driving,Serious injury,26,Unemployed,1,0,1
518,Unnamed: 518,6,2/22:00,Friday,Male,36,10th,Public transport I,Hayruf,3-21683 A M,2010,Bichena,2011,Speed,Simple injury,44,Farmer,1,0,1
519,Unnamed: 519,6,3/16:00,Saturday,Male,43,11th,Public transport II,Tata Bus,3-12464 E T,2010,Motta,2011,Speed,Death,34,Farmer,1,1,0
520,Unnamed: 520,6,3/17:00,Saturday,Male,47,10+2,Taxi I,Toyota,3-43776 A M,2010,Sede,2011,Failure to give priority to pedestrians,Serious injury,18,Unemployed,1,0,1
521,Unnamed: 521,6,3/21:00,Saturday,Male,25,10th,Truck II,Sinotruk,3-32552 E T,2010,Enebe,2011,Slipped,Death,25,Farmer,1,1,0
522,Unnamed: 522,6,4/06:30,Sunday,Male,35,8th,Truck III,Nissan truck,3-32190 E T,2010,D/markos,2011,Slipped,Serious injury/Death,24,Job seeker,1,1,0
523,Unnamed: 523,6,4/08:00,Sunday,Male,31,10th,Public transport II,merchedes bus,3-32630 A A,2010,Digotsion,2011,Speed,Simple injury,25,Driver,1,1,0
524,Unnamed: 524,6,5/10:00,Monday,Male,26,10th,Taxi I,Bajaj,1-21566 A M,2010,D/markos,2011,Speed,Simple injury,24,Job seeker,1,0,1
525,Unnamed: 525,6,5/14:00,Monday,Male,29,10th,Public transport I,Public isuzu,3-64442 A M,2010,motta,2011,Speed,Death,45,House wife,1,0,1
526,Unnamed: 526,6,5/15:30,Monday,Male,34,Diploma,Public transport I,Public isuzu,3-36220 A M,2010,Wuger,2011,Drunk driving,Simple injury,32,Farmer,1,1,0
527,Unnamed: 527,6,6/10:30,Tuesday,Male,43,10th,Truck III,Nissan trucker,3-33073 E T,2010,Hagere hiwot,2011,Technical problem,Simple injury,43,Driver,1,1,0
528,Unnamed: 528,6,6/12:00,Tuesday,Male,32,10th,Public transport I,Public isuzu,3-13036A M,2010,Kernayo,2011,Reckless driving,Death,23,Farmer,1,1,0
529,Unnamed: 529,6,6/15:30,Tuesday,Male,37,10th,Public transport I,Dolphin,3-54562 A M,2010,gedewoen,2011,Speed,Death,19,Student,1,0,1
530,Unnamed: 530,6,7/13:00,Wednesday,Male,20,8th,Public transport I,Public isuzu,3-43732 A M,2010,Enebe,2011,Speed,Serious injury,32,Farmer,1,1,0
531,Unnamed: 531,6,7/18:00,Wednesday,Male,32,10th,Public transport I,Abadula,3-54342 A M,2010,Amanuel,2011,Speed,Death,27,Daily worker,1,0,1
532,Unnamed: 532,6,7/19:00,Wednesday,Male,41,10th,Public transport I,Toyota,3-34240 E T,2010,yejube,2011,Speed,Death,29,Priest,1,1,0
533,Unnamed: 533,6,8/09:00,Thursday,Male,23,10th,Public transport I,Public isuzu,3-53219 A M,2010,debay telat,2011,Failure to give priority to pedestrians,Death,35,Farmer,1,1,0
534,Unnamed: 534,6,8/15:00,Thursday,Male,33,10th,Truck III,Turbo truck,3-36432 A A,2010,Yegoden,2011,Failure to give priority to pedestrians,Death,20,Farmer,1,1,0
535,Unnamed: 535,6,9/09:00,Friday,Male,26,10th,Public transport I,Abadula,3-43274 A M,2010,amber,2011,Speed,Serious injury,26,Merchant,1,0,1
536,Unnamed: 536,6,9/15:00,Friday,Male,29,8th,Public transport I,Hayruf,3-22323 A M,2010,motta,2011,Speed,Simple injury,42,Merchant,1,1,0
537,Unnamed: 537,6,10/15:40,Saturday,Male,41,10th,Public transport I,Abadula,3-32197 A M,2010,woyenma,2011,Incorrect overtaking,Serious injury,41/61,Driver/car attendant,2,2,0
538,Unnamed: 538,6,10/16:00,Saturday,Male,26,10th,Public transport I,Public isuzu,3-25131A M,2010,Degotsion,2011,Slipped,Simple injury,36,Civil servant,1,1,0
539,Unnamed: 539,6,10/17:10,Saturday,Male,43,10th,Public transport I,Toyota pick up,3-25155 A M,2010,fendeka,2011,Drunk driving,Simple injury,15,Student,1,1,0
540,Unnamed: 540,6,11/10:00,Sunday,Male,32,10th,Public transport I,Land crusier,3-74157 E T,2010,Hagere selam,2011,Failure to give priority to pedestrians,Death,32,Farmer,1,1,0
541,Unnamed: 541,6,11/16:00,Sunday,Male,44,11th,Public transport I,Isuzu truck,3-25190 A M,2010,yetnora,2011,Speed,Death,32,Farmer,1,0,1
542,Unnamed: 542,6,11/16:40,Sunday,Male,33,10th,Public transport I,Public isuzu,3-22511 A M,2010,zemeten,2011,Speed,Death/Simple injury,60/43,Farmer,2,2,0
543,Unnamed: 543,6,12/06:30,Monday,Male,45,10th,Taxi I,Froce bajaj,1-32361 A M,2010,amanuel,2011,Speed,Death,23,Student,1,1,0
544,Unnamed: 544,6,12/11:00,Monday,Male,47,10th,Public transport I,Public isuzu,3-23151 A A,2010,libanos,2011,Speed,Serious injury,32,Farmer,1,1,0
545,Unnamed: 545,6,12/16:00,Monday,Male,44,10th,Public transport I,tata bus,3-31674 E T,2010,yejube,2011,Carelessness,Death,22,Hotel host,1,0,1
546,Unnamed: 546,6,13/07:30,Tuesday,Male,43,9th,Truck II,Isuzu truck,3-32610 A A,2010,nefasam,2011,Speed,Death,45,Farmer,1,1,0
547,Unnamed: 547,6,13/10:00,Tuesday,Male,30,10th,Taxi I,Bajaj,1-32416 A M,2010,wonka,2011,Speed,Simple injury/Simple injury/Simple injury,25/45/4,Job seeker/Farmer/Student,3,2,1
548,Unnamed: 548,6,13/20:30,Tuesday,Male,28,10th,Public transport I,Public Isuzu,3-63211 A M,2010,debaytelat,2011,Slipped,Simple injury,25,,1,1,0
549,Unnamed: 549,6,13/21:30,Tuesday,Male,43,11th,Truck II,Dolphin,3-42450 A M,2010,motta,2011,Speed,Simple injury,44,unemployed,1,0,1
550,Unnamed: 550,6,14/10:30,Wednesday,Male,39,10th,Truck I,Isuzu truck,1-43645 A M,2010,D/Markos,2011,Failure to give priority to pedestrians,Simple Injury,53,Farmer,1,0,1
551,Unnamed: 551,6,14/14:00,Wednesday,Male,32,10th,Public transport I,FSR,3-32215 A A,2010,yetnora,2011,Speed,Death,32,Nurse,1,0,1
552,Unnamed: 552,6,14/19:00,Wednesday,Male,37,10th,Public transport I,toyota,3-42618 E T,2010,Dejen,2011,Carelessness,Death,12,student,1,0,1
553,Unnamed: 553,6,15/10:30,Thursday,Male,48,10th,Truck II,Isuzu truck,3-26418 A A,2010,Felege berhan,2011,Speed,Serious injury,54,Farmer,1,1,0
554,Unnamed: 554,6,15/17:30,Thursday,Male,40,10th,Truck II,Iveco trucker,3-53569 E T,2010,gendewoyen,2011,Technical problem,Simple injury,40,Driver,1,1,0
555,Unnamed: 555,6,16/12:00,Friday,Male,37,12th,Truck III,Lobed truck,3-34265 E T,2010,d/work,2011,Bad weather condition,Death,40,Farmer,1,0,1
556,Unnamed: 556,6,16/13:00,Friday,Male,25,10th,Truck II,Isuzu truck,3-25536 A M,2010,segnogebya,2011,Speed,Death,25,house woker,1,1,0
557,Unnamed: 557,6,16/14:30,Friday,Male,29,10th,Truck II,Small dump truck,3-36136 A A,2010,yetnora,2011,Carelessness,Simple injury,32,Mechanic,1,1,0
558,Unnamed: 558,6,17/13:00,Saturday,Male,27,10th,Truck I,Isuzu truck,3-64315 A M,2010,zemeten,2011,Reckless driving,Simple injury,21,Student,1,1,0
559,Unnamed: 559,6,17/14:00,Saturday,Male,50,10th,Public transport I,Abadula,3-64113 A M,2010,yegoden,2011,Technical problem,Death,54,Housewife,1,0,1
560,Unnamed: 560,6,17/18:30,Saturday,Male,34,12th,Public transport I,isuzu,2-26747 A M,2010,wubie nechefo,2011,Speed,Death,32,Farmer,1,0,1
561,Unnamed: 561,6,18/11:20,Sunday,Male,43,10th,Public transport I,Minibus,3 - 35416 A M,2010,keranyo,2011,Speed,Death,25,Farmer,1,1,0
562,Unnamed: 562,6,18/16:00,Sunday,Male,28,10th,Truck I,Isuzu truck,3-43173 A A,2010,adis alem,2011,Speed,Serious injury,23,Unemployed,1,1,0
563,Unnamed: 563,6,18/17:00,Sunday,Male,32,10th,Public transport I,FSR,3-42170 A M,2010,sede,2011,Slipped,Death,56,Engineer,1,1,0
564,Unnamed: 564,6,19/14:30,Monday,Male,27,10th,Taxi I,Bajaj,1-24627 A M,2010,Fendeka,2011,Speed,Serious Injury,14,Student,1,0,1
565,Unnamed: 565,6,19/18:30,Monday,Male,65,diploma,Truck I,Isuzu truck,1-43112 A M,2010,lumame,2011,Speed,Simple Injury,28,Civil servant,1,0,1
566,Unnamed: 566,6,19/18:30,Monday,Male,41,11th,Truck I,Sino truck,3-43242A M,2010,Gendwoyen,2011,Failure to give priority to pedestrians,Death,32,House wife,1,0,1
567,Unnamed: 567,6,19/21:00,Monday,Male,32,10th,Public transport I,abadula,3-11940 A M,2010,d/markos,2011,Failure to yield the right of way for other vehicle,Death,23,Student,1,0,1
568,Unnamed: 568,6,20/08:30,Tuesday,Male,26,10th,Truck II,Public FSR,3-54258 A A,2010,robgebya,2011,Carelessness,Simple injury,27,Farmer,1,1,0
569,Unnamed: 569,6,20/14:00,Tuesday,Male,24,10th,Public transport I,Public isuzu,3-43721 A M,2010,hagere hiwot,2011,Speed,Serious injury,24,Student,1,1,0
570,Unnamed: 570,6,20/16:00,Tuesday,Male,28,10th,Truck I,Bajaj,3-34167 E T,2010,mergech,2011,Speed,Simple injury,12,Student,1,1,0
571,Unnamed: 571,6,20/19:30,Tuesday,Male,29,10th,Public transport I,Public isuzu,3-23156 A M,2010,segnogebeya,2011,Drunk driver,Death,37,Farmer,1,0,1
572,Unnamed: 572,6,20/20:20,Tuesday,Male,46,10th,Public transport I,public isuzu,3-24534 A M,2010,hagere selam,2011,Reckless driving,Serious injury,27,Daily worker,1,0,1
573,Unnamed: 573,6,21/11:00,Wednesday,Male,35,10th,Public transport I,Toyota,3-13477 O R,2010,bichena,2011,Incoorect U-turn,Death,54,Engineer,1,1,0
574,Unnamed: 574,6,21/12:00,Wednesday,Male,32,12th,Public transport I,Hailux toyota,3-42720 A M,2010,yejube,2011,Speed,Death,26,Unemployed,1,0,1
575,Unnamed: 575,6,21/14:40,Wednesday,Male,19,10th,Taxi I,Bajaj,1-36410 A M,2010,zemeten,2011,Failure to give priority to pedestrians,Death,27,Job seeker,1,1,0
576,Unnamed: 576,6,22/10:20,Thursday,Male,31,11th,Truck II,FSR truck,3-36174 A M,2010,enebe,2011,Sudden turn,Simple injury,25,Police,1,1,0
577,Unnamed: 577,6,22/13:30,Thursday,Male,26,8th,Public transport I,Public isuzu,3-25160 A M,2010,sede,2011,Drunk driver,Serious injury,13,Student,1,1,0
578,Unnamed: 578,6,22/14:00,Thursday,Male,32,10th,Public transport I,Abadula,3-25238 A M,2010,yegoden,2011,Speed,Simple injury,13/14,Student,2,1,1
579,Unnamed: 579,6,23/13:00,Friday,Male,33,10th,Public transport I,Public isuzu,3-14321 A M,2010,debre gubaye,2011,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
580,Unnamed: 580,6,23/19:40,Friday,Male,26,10th,Truck II,FSR,3-21637 A A,2010,debay telat,2011,Speed,Simple injury,26,Driver,1,1,0
581,Unnamed: 581,6,23/20:30,Friday,Male,43,10th,Public transport I,Public isuzu,3-25165 A M,2010,segno gebeya,2011,Speed,Serious injury,32,Farmer,1,1,0
582,Unnamed: 582,6,23/23:00,Friday,Male,65,Diploma,Truck I,Pick up,3-34625 A M,2010,motta,2011,Drunk driving,Death,54,Unemployed,1,1,0
583,Unnamed: 583,6,24/09:00,Saturday,Male,32,10th,Public transport I,Public isuzu,3-24165 A M,2010,d/markos,2011,Speed,Serious injury,64,Job seeker,1,1,0
584,Unnamed: 584,6,24/13:30,Saturday,Male,65,10th,Truck I,Toyota Pick up,4-64326 A M,2010,bichena,2011,Speed,Simple injury,24,Nurse,1,0,1
585,Unnamed: 585,6,24/15:00,Saturday,Male,34,10th,Public transport I,Abadula,3-37152 A M,2010,amber,2011,Speed,Death,65,Merchant,1,1,0
586,Unnamed: 586,6,24/17:00,Saturday,Male,27,10th,Public transport II,Tata bus,3-13413 E T,2010,yejube,2011,Speed,Simple injury,54,Farmer,1,1,0
587,Unnamed: 587,6,24/21:30,Saturday,Male,36,12th,Truck III,UD truck,3-36339 E T,2010,lumame,2011,Drunk driving,Death,23,Car attendant/Driver,1,1,0
588,Unnamed: 588,6,25/06:00,Sunday,Male,19,10th,Taxi I,bajaj,1-35276 A M,2010,mertolemariam,2011,Speed,Serious injury,32,Daily worker,1,0,1
589,Unnamed: 589,6,25/13:00,Sunday,Male,43,10th,Public transport I,Public isuzu,3-53424 A M,2010,felege berhan,2011,Sudden turn,Seriouse injury,43,Unemployed,1,0,1
590,Unnamed: 590,6,25/14:50,Sunday,Male,25,10th,Public transport I,Public isuzu,3-32465 A M,2010,Digotsion,2011,Bad weather condition,Death,54,Farmer,1,0,1
591,Unnamed: 591,6,25/19:00,Sunday,Male,45,10th,Taxi II,Force Bajaj,1-42726 A M,2010,Robgebya,2011,Technical problem,Serious injury,32,Job seeker,1,0,1
592,Unnamed: 592,6,26/08:00,Monday,Male,26,12th,Public transport I,Dolphin,3-25467 A M,2010,yetmen,2011,Speed,Death,54,Unemployed,1,0,1
593,Unnamed: 593,6,26/11:20,Monday,Male,26,10th,Public transport I,Public isuzu,3-19869 A M,2010,nefasam,2011,Sudden turn,Death,43,House wife,1,1,0
594,Unnamed: 594,6,26/14:30,Monday,Male,28,11th,Public transport I,Hayruf,3-16846 A M,2010,Debay telat,2011,Speed,Death,65,Civil servant,1,0,1
595,Unnamed: 595,6,26/16:30,Monday,Male,35,10th,Public transport I,Abadula,3-56221 A M,2010,telma,2011,Speed,Simple injury,32,Daily worker,1,1,0
596,Unnamed: 596,6,27/10:00,Tuesday,Male,25,8th,Public transport I,Public isuzu,3-23405 A M,2010,segno gebya,2011,Reckless driving,Simple injury,43,Lawyer,1,1,0
597,Unnamed: 597,6,27/13:30,Tuesday,Male,65,12th,Truck III,Iveco truck,3-54649 E T,2010,woyenema,2011,Incorrect u turn,Death,43,Farmer,1,1,0
598,Unnamed: 598,6,27/16:00,Tuesday,Male,32,10th,Public transport I,Dolphin,3-52616 A M,2010,hagere selam,2011,Failure to give priority to pedestrians,Death,54,Unemployed,1,1,0
599,Unnamed: 599,6,27/17:50,Tuesday,Male,55,10th,Public transport I,abadula,3-37522 A M,2010,Motta,2011,Speed,Serious injury,65,Hotel Manager,1,0,1
600,Unnamed: 600,6,27/19:10,Tuesday,Male,26,10th,Public transport I,Public isuzu,3-54634 A M,2010,mergech,2011,Slipped,Simple injury,57,Farmer,1,1,0
601,Unnamed: 601,6,28/13:00,Wednesday,Male,43,12th,Public transport I,Merchedez benz bus,3-13631 A M,2010,zemeten,2011,Speed,Serious injury,21,Farmer,1,1,0
602,Unnamed: 602,6,28/15:30,Wednesday,Male,35,10th,Public transport II,Tata Bus,3-34267 E T,2010,yejube,2011,Speed,Death,65,Merchant,1,1,0
603,Unnamed: 603,6,28/16:10,Wednesday,Male,34,10+2,Taxi I,Force Bajaj,1-36324 A M,2010,d/markos,2011,Failure to give priority to pedestrians,Simple injury,43,Daily worker,1,0,1
604,Unnamed: 604,6,28/18:30,Wednesday,Male,24,10th,Truck II,Lowbed truck,3-46378 E T,2010,D/Work,2011,Speed,Death,32,Hotel host,1,0,1
605,Unnamed: 605,6,29/10:30,Thursday,Male,35,6th,Truck II,UD truck,3-47422 A A,2010,Woyenma,2011,Speed,Simple injury,32,Job seeker,1,1,0
606,Unnamed: 606,6,30/14:30,Friday,Male,32,11th,Public transport I,Hayruf,3-23506 A M,2010,telma,2011,Speed,Death,32,Civil servant,1,0,1
607,Unnamed: 607,6,30/16:30,Friday,Male,35,10th,Public transport I,Abadula,3-25315 A M,2010,segno gebeya,2011,Speed,Simple injury,45,Daily worker,1,1,0
608,Unnamed: 608,7,1/9:00,Saturday,Male,26,10th,Public transport I,Public isuzu,1-25366 A M,2010,Keranyo,2011,Speed,Simple injury,21,Job seeker,1,1,0
609,Unnamed: 609,7,1/10:00,Saturday,Male,32,10th,Public transport I,Abadula,3-15365 A M,2010,telma,2011,Speed,Death,32,House wife,1,0,1
610,Unnamed: 610,7,1/18:30,Saturday,Male,34,Diploma,Public transport I,Public isuzu,3-32422 A M,2010,sede,2011,Drunk driving,Simple injury,32,Farmer,1,1,0
611,Unnamed: 611,7,2/08:30,Sunday,Male,43,10th,Truck III,Dolphin,3-23515 A M,2010,Debay telat,2011,Technical problem,Simple injury,43,Driver,1,1,0
612,Unnamed: 612,7,2/12:00,Sunday,Male,32,10th,Public transport I,Public isuzu,3-43267A M,2010,mergech,2011,Reckless driving,Death,23,Farmer,1,1,0
613,Unnamed: 613,7,2/15:30,Sunday,Male,37,10th,Public transport I,Public transport I,3-22613 A M,2010,Hagere selam,2011,Speed,Death,19,Student,1,0,1
614,Unnamed: 614,7,2/18:00,Sunday,Male,45,8th,Public transport I,Public isuzu,3-15413 A M,2010,shafod gaguma,2011,Speed,Serious injury,32,Farmer,1,1,0
615,Unnamed: 615,7,3/09:00,Monday,Male,28,10th,Public transport I,Hayruf,3-25163 A M,2010,Yetnora,2011,Speed,Death,35,Daily worker,1,0,1
616,Unnamed: 616,7,3/15:00,Monday,Male,41,10th,Public transport I,Toyota pick up,3-25242 E T,2010,yejube,2011,Speed,Death,47,police,1,1,0
617,Unnamed: 617,7,3/19:00,Monday,Male,19,10th,Public transport I,Public isuzu,3-26732 A M,2010,zemeten,2011,Failure to give priority to pedestrians,Death,33,Farmer,1,1,0
618,Unnamed: 618,7,3/20:00,Monday,Male,54,10th,Truck III,lobed,3-32726 A A,2010,hagere selam,2011,Failure to give priority to pedestrians,Death,54,Farmer,1,1,0
619,Unnamed: 619,7,4/06:00,Tuesday,Male,32,10th,Public transport I,dolphin,3-32616 A M,2010,enebe,2011,Speed,Serious injury,55,Merchant,1,0,1
620,Unnamed: 620,7,4/11:00,Tuesday,Male,44,8th,Public transport I,turbo truck,3-23440 A M,2010,woynema,2011,Speed,Simple injury,32,Merchant,1,1,0
621,Unnamed: 621,7,4/13:40,Tuesday,Male,41,10th,Public transport I,Abadula,3-23642 A M,2010,yegodena,2011,Incorrect overtaking,Serious injury,41/61,Driver/car attendant,2,2,0
622,Unnamed: 622,7,5/14:00,Wednesday,Male,32,10th,Public transport I,land rover,3-32523 A M,2010,yetnora,2011,Slipped,Simple injury,33,Civil servant,1,1,0
